,Model Year,Mfr Name,Division,Carline,Verify Mfr Cd,Index (Model Type Index),Eng Displ,# Cyl,Transmission,Air Aspiration Method Desc,Trans,Trans Desc,# Gears,Lockup Torque Converter,Trans Creeper Gear,Drive Sys,Drive Desc,Max Ethanol % - Gasoline,Fuel Usage  - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Fuel Unit - Conventional Fuel,Fuel Unit Desc - Conventional Fuel,Annual Fuel1 Cost - Conventional Fuel,Intake Valves Per Cyl,Exhaust Valves Per Cyl,Carline Class,Carline Class Desc,Calc Approach Desc,Unique Label?,Label Recalc?,Suppressed?,Police/Emerg?,Cyl Deact?,Var Valve Timing?,Var Valve Timing Desc,Var Valve Lift?,Fuel Metering Sys Cd,Fuel Metering Sys Desc,Camless Valvetrain (Y or N),Oil Viscosity,Stop/Start System (Engine Management System) Code,Stop/Start System (Engine Management System)  Description,GHG Rating (1-10 rating on Label),$ You Spend over 5 years (increased amount spent in fuel costs over 5 years - on label) 
137,2017,Volkswagen Group of,Audi,S5 Cabriolet,VGA,64,3.0,6,Auto(AM-S7),Supercharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,N,A,All Wheel Drive,15.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2000,2,2,3,Subcompact Cars,Vehicle Specific 5-cycle label,N,N,N,N,N,Y,CONTINUOUS VARIABLE VALVE TIMING,Y,GDI,Spark Ignition Direct Injection,N,5W40 VW 50200,N,No,4,3000.0
138,2017,Volkswagen Group of,Audi,TT Coupe quattro,VGA,62,2.0,4,Auto(AM-S6),Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,Y,N,A,All Wheel Drive,15.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,1400,2,2,3,Subcompact Cars,Vehicle Specific 5-cycle label,N,N,N,N,N,Y,CONTINUOUS VARIABLE VALVE TIMING,Y,GDI,Spark Ignition Direct Injection,N,5W40 VW 50200,N,No,6,
139,2017,Volkswagen Group of,Audi,TTS Coupe,VGA,56,2.0,4,Auto(AM-S6),Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,Y,N,A,All Wheel Drive,15.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1700,2,2,3,Subcompact Cars,Vehicle Specific 5-cycle label,N,N,N,N,N,Y,CONTINUOUSLY VARIABLE VALVE TIMING,N,GDI,Spark Ignition Direct Injection,N,5W40,N,No,5,1500.0
140,2017,Volkswagen Group of,Bentley,Continental GT Convertible,VGA,76,4.0,8,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,A,All Wheel Drive,15.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2450,2,2,3,Subcompact Cars,Vehicle Specific 5-cycle label,N,N,N,N,Y,Y,Continuously intake and exhaust cam adjustement,Y,GDI,Spark Ignition Direct Injection,N,5W30 VW 50400 / 50700,N,No,3,5250.0
141,2017,Volkswagen Group of,Bentley,Continental GT Convertible,VGA,81,6.0,12,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,A,All Wheel Drive,15.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2800,2,2,3,Subcompact Cars,Vehicle Specific 5-cycle label,N,N,N,N,Y,Y,INLET AND OUTLET CONTINUOUSLY VARIABLE / MECHANICAL-HYDRAULIC,N,MFI,Multipoint/sequential fuel injection,N,5W30 VW 504 00,N,No,2,7000.0
142,2017,Volkswagen Group of,Bentley,Continental Supersports Convt,VGA,93,6.0,12,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,A,All Wheel Drive,15.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,3250,2,2,3,Subcompact Cars,Vehicle Specific 5-cycle label,N,N,N,N,Y,Y,INLET AND OUTLET CONTINUOUSLY VARIABLE / MECHANICAL-HYDRAULIC,N,MFI,Multipoint/sequential fuel injection,N,5W30 VW 504 00,N,No,1,9250.0
143,2017,BMW,BMW,230i Convertible,BMX,204,2.0,4,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1550,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,0W20,Y,Yes,6,750.0
144,2017,BMW,BMW,230i Coupe,BMX,200,2.0,4,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1500,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,0W20,Y,Yes,6,500.0
145,2017,BMW,BMW,230i Coupe,BMX,201,2.0,4,Manual(M6),Turbocharged,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1700,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,0W20,Y,Yes,5,1500.0
146,2017,BMW,BMW,230i xDrive Convertible,BMX,206,2.0,4,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,A,All Wheel Drive,10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1600,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,0W20,Y,Yes,6,1000.0
147,2017,BMW,BMW,230i xDrive Coupe,BMX,202,2.0,4,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,A,All Wheel Drive,10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1550,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,0W20,Y,Yes,6,750.0
148,2017,BMW,BMW,430i Convertible,BMX,404,2.0,4,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1550,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,0W20,Y,Yes,6,750.0
149,2017,BMW,BMW,430i xDrive Convertible,BMX,406,2.0,4,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,A,All Wheel Drive,10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1600,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,0W20,Y,Yes,6,1000.0
150,2017,BMW,BMW,440i Convertible,BMX,414,3.0,6,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1750,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,0W20,Y,Yes,5,1750.0
151,2017,BMW,BMW,440i xDrive Convertible,BMX,416,3.0,6,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,A,All Wheel Drive,10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1750,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,0W20,Y,Yes,5,1750.0
152,2017,BMW,BMW,640i Convertible,BMX,641,3.0,6,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1850,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,Y,5W30,Y,Yes,5,2250.0
153,2017,BMW,BMW,640i Coupe,BMX,640,3.0,6,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1750,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,Y,5W30,Y,Yes,5,1750.0
154,2017,BMW,BMW,640i xDrive Convertible,BMX,645,3.0,6,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,A,All Wheel Drive,10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1900,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,Y,5W30,Y,Yes,5,2500.0
155,2017,BMW,BMW,640i xDrive Coupe,BMX,643,3.0,6,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,A,All Wheel Drive,10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1900,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,Y,5W30,Y,Yes,5,2500.0
156,2017,BMW,BMW,650i Convertible,BMX,654,4.4,8,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2200,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,Y,5W30,Y,Yes,4,4000.0
157,2017,BMW,BMW,650i Coupe,BMX,650,4.4,8,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2200,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,Y,5W30,Y,Yes,4,4000.0
158,2017,BMW,BMW,650i xDrive Convertible,BMX,656,4.4,8,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,A,All Wheel Drive,10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2350,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,Y,5W30,Y,Yes,3,4750.0
159,2017,BMW,BMW,650i xDrive Coupe,BMX,652,4.4,8,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,A,All Wheel Drive,10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2200,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,Y,5W30,N,No,4,4000.0
160,2017,BMW,BMW,M2,BMX,281,3.0,6,Auto(AM-S7),Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1900,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,Y,5W30,Y,Yes,5,2500.0
161,2017,BMW,BMW,M2,BMX,280,3.0,6,Manual(M6),Turbocharged,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2000,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,Y,5W30,Y,Yes,4,3000.0
162,2017,BMW,BMW,M240i Convertible,BMX,238,3.0,6,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1700,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,0W20,Y,Yes,5,1500.0
163,2017,BMW,BMW,M240i Convertible,BMX,239,3.0,6,Manual(M6),Turbocharged,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1850,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,0W20,Y,Yes,5,2250.0
164,2017,BMW,BMW,M240i Coupe,BMX,235,3.0,6,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1700,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,0W20,Y,Yes,5,1500.0
165,2017,BMW,BMW,M240i Coupe,BMX,236,3.0,6,Manual(M6),Turbocharged,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1900,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,0W20,Y,Yes,5,2500.0
166,2017,BMW,BMW,M240i xDrive Convertible,BMX,240,3.0,6,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,A,All Wheel Drive,10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1700,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,0W20,Y,Yes,5,1500.0
167,2017,BMW,BMW,M240i xDrive Coupe,BMX,237,3.0,6,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,A,All Wheel Drive,10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1700,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,0W20,Y,Yes,5,1500.0
168,2017,BMW,BMW,M4 Convertible,BMX,483,3.0,6,Auto(AM-S7),Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2200,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,5W30,Y,Yes,4,4000.0
169,2017,BMW,BMW,M4 Convertible,BMX,482,3.0,6,Manual(M6),Turbocharged,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",10.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,2100,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,5W30,Y,Yes,4,3500.0
170,2017,BMW,BMW,M6 Convertible,BMX,663,4.4,8,Auto(AM-S7),Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2600,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,5W30,Y,Yes,2,6000.0
171,2017,BMW,BMW,M6 Convertible,BMX,662,4.4,8,Manual(M6),Turbocharged,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2450,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,5W30,Y,Yes,3,5250.0
172,2017,BMW,BMW,M6 Coupe,BMX,661,4.4,8,Auto(AM-S7),Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2600,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,5W30,Y,Yes,2,6000.0
173,2017,BMW,BMW,M6 Coupe,BMX,660,4.4,8,Manual(M6),Turbocharged,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2450,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,5W30,Y,Yes,3,5250.0
174,2017,General Motors,Buick,CASCADA,GMX,246,1.6,4,Auto(S6),Turbocharged,SA,Semi-Automatic,6,Y,N,R,"2-Wheel Drive, Rear",10.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,1850,1,1,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,Cam Phasing,N,GDI,Spark Ignition Direct Injection,N,5W30,N,No,5,2250.0
175,2017,General Motors,Chevrolet,CAMARO,GMX,134,2.0,4,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,1700,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,CAM PHASER,N,GDI,Spark Ignition Direct Injection,N,5W30,N,No,5,1500.0
176,2017,General Motors,Chevrolet,CAMARO,GMX,131,2.0,4,Manual(M6),Turbocharged,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",10.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,1850,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,CAM PHASER,N,GDI,Spark Ignition Direct Injection,N,5W30,N,No,5,2250.0
177,2017,General Motors,Chevrolet,CAMARO,GMX,43,3.6,6,Auto(S8),Naturally Aspirated,SA,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,1650,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,Y,Y,CAM PHASER,N,GDI,Spark Ignition Direct Injection,N,5W30,Y,Yes,5,1250.0
178,2017,General Motors,Chevrolet,CAMARO,GMX,135,3.6,6,Manual(M6),Naturally Aspirated,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,1850,2,2,3,Subcompact Cars,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,N,N,N,N,N,Y,CAM PHASER,N,GDI,Spark Ignition Direct Injection,N,5W30,N,No,4,2250.0
179,2017,General Motors,Chevrolet,CAMARO,GMX,304,6.2,8,Auto(S10),Supercharged,SA,Semi-Automatic,10,Y,N,R,"2-Wheel Drive, Rear",10.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,2800,1,1,3,Subcompact Cars,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,N,N,N,N,Y,Y,Cam Phaser,N,GDI,Spark Ignition Direct Injection,N,5W30,N,No,2,7000.0
180,2017,General Motors,Chevrolet,CAMARO,GMX,203,6.2,8,Auto(S8),Naturally Aspirated,SA,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,2100,1,1,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,Y,Y,Cam Phaser,N,GDI,Spark Ignition Direct Injection,N,5W30,N,No,4,3500.0
181,2017,General Motors,Chevrolet,CAMARO,GMX,295,6.2,8,Manual(M6),Supercharged,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",10.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,2600,1,1,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,Y,Y,Cam Phaser,N,GDI,Spark Ignition Direct Injection,N,5W30,N,No,2,6000.0
182,2017,General Motors,Chevrolet,CAMARO,GMX,128,6.2,8,Manual(M6),Naturally Aspirated,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",10.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,2200,1,1,3,Subcompact Cars,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,N,N,N,N,N,Y,Cam Phaser,N,GDI,Spark Ignition Direct Injection,N,5W30,N,No,4,4000.0
183,2017,General Motors,Chevrolet,SPARK,GMX,242,1.4,4,Auto(AV),Naturally Aspirated,CVT,Continuously Variable,1,Y,N,F,"2-Wheel Drive, Front",10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,1100,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,CAM Phaser,Y,MFI,Multipoint/sequential fuel injection,N,5W30,N,No,8,
184,2017,General Motors,Chevrolet,SPARK,GMX,244,1.4,4,Manual(M5),Naturally Aspirated,M,Manual,5,N,N,F,"2-Wheel Drive, Front",10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,1100,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,CAM Phaser,Y,MFI,Multipoint/sequential fuel injection,N,5W30,N,No,8,
185,2017,General Motors,Chevrolet,SPARK ACTIV,GMX,243,1.4,4,Auto(AV),Naturally Aspirated,CVT,Continuously Variable,1,Y,N,F,"2-Wheel Drive, Front",10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,1100,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,CAM Phaser,Y,MFI,Multipoint/sequential fuel injection,N,5W30,N,No,8,
186,2017,General Motors,Chevrolet,SPARK ACTIV,GMX,245,1.4,4,Manual(M5),Naturally Aspirated,M,Manual,5,N,N,F,"2-Wheel Drive, Front",10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,1150,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,CAM Phaser,Y,MFI,Multipoint/sequential fuel injection,N,5W30,N,No,7,
187,2017,Ford Motor Company,Ford,Fiesta FWD,FMX,230,1.6,4,Auto(AM-S6),Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,N,F,"2-Wheel Drive, Front",15.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,1200,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,Hydraulic activated VCT,N,MFI,Multipoint/sequential fuel injection,N,5W20 GF-5,N,No,7,
188,2017,Ford Motor Company,Ford,Fiesta FWD,FMX,231,1.6,4,Manual(M5),Naturally Aspirated,M,Manual,5,N,N,F,"2-Wheel Drive, Front",15.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,1200,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,Hydraulic activated VCT,N,MFI,Multipoint/sequential fuel injection,N,5W20 GF-5,N,No,7,
189,2017,Ford Motor Company,Ford,Fiesta SFE FWD,FMX,233,1.0,3,Manual(M5),Turbocharged,M,Manual,5,N,N,F,"2-Wheel Drive, Front",15.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,1050,2,2,3,Subcompact Cars,Derived 5-cycle label,Y,N,N,N,N,Y,Hydraulic activated VCT,N,GDI,Spark Ignition Direct Injection,N,5W20 GF-5,N,No,8,
190,2017,Ford Motor Company,Ford,MUSTANG,FMX,184,2.3,4,Auto(S6),Turbocharged,SA,Semi-Automatic,6,Y,N,R,"2-Wheel Drive, Rear",15.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,1550,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,Dual Intake and Exhaust,N,GDI,Spark Ignition Direct Injection,N,5W30 GF-5,N,No,5,750.0
191,2017,Ford Motor Company,Ford,MUSTANG,FMX,183,2.3,4,Manual(M6),Turbocharged,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",15.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,1550,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,Dual Intake and Exhaust,N,GDI,Spark Ignition Direct Injection,N,5W30 GF-5,N,No,5,750.0
192,2017,Ford Motor Company,Ford,MUSTANG,FMX,186,3.7,6,Auto(S6),Naturally Aspirated,SA,Semi-Automatic,6,Y,N,R,"2-Wheel Drive, Rear",15.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,1750,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,Dual Intake and Exhaust,N,MFI,Multipoint/sequential fuel injection,N,5W20 GF-5,N,No,4,1750.0
193,2017,Ford Motor Company,Ford,MUSTANG,FMX,187,3.7,6,Manual(M6),Naturally Aspirated,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",15.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,1750,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,Dual Intake and Exhaust,N,MFI,Multipoint/sequential fuel injection,N,5W20 GF-5,N,No,4,1750.0
194,2017,Ford Motor Company,Ford,MUSTANG,FMX,190,5.0,8,Auto(S6),Naturally Aspirated,SA,Semi-Automatic,6,Y,N,R,"2-Wheel Drive, Rear",15.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2050,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,TiVCT,N,MFI,Multipoint/sequential fuel injection,N,5W20 GF5,N,No,3,3250.0
195,2017,Ford Motor Company,Ford,MUSTANG,FMX,188,5.0,8,Manual(M6),Naturally Aspirated,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",15.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2050,2,2,3,Subcompact Cars,Vehicle Specific 5-cycle label,N,N,N,N,N,Y,TiVCT,N,MFI,Multipoint/sequential fuel injection,N,5W20 GF5,N,No,3,3250.0
196,2017,Ford Motor Company,Ford,MUSTANG CONVERTIBLE,FMX,185,2.3,4,Auto(S6),Turbocharged,SA,Semi-Automatic,6,Y,N,R,"2-Wheel Drive, Rear",15.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,1600,2,2,3,Subcompact Cars,Derived 5-cycle label,Y,N,N,N,N,Y,Dual Intake and Exhaust,N,GDI,Spark Ignition Direct Injection,N,5W30 GF-5,N,No,5,1000.0
